generation,reward,actor_loss,critic_loss,entropy_loss,diversity,loss,learning_rate,actions
905,-21.0,0.6136204,0.0047853966,0,"[[9.4732827e-01 2.3982732e-04 4.4390195e-04 5.8107916e-04 1.1527437e-04
  5.1291581e-02]
 [8.0463022e-01 4.2353626e-03 7.4538081e-03 6.7911856e-03 4.0007243e-03
  1.7288879e-01]
 [8.0463022e-01 4.2353626e-03 7.4538081e-03 6.7911856e-03 4.0007243e-03
  1.7288879e-01]
 [8.8928580e-01 1.6635852e-03 3.0390983e-03 2.8540376e-03 1.2193826e-03
  1.0193802e-01]
 [9.5586205e-01 4.1258338e-04 7.6351117e-04 7.5181597e-04 2.0102685e-04
  4.2009085e-02]]",407.94736,3.1782794e-05,"[[-0.22483747]
 [-0.21071243]
 [-0.21071243]
 [-0.18455404]]"
910,-21.0,0.7224871,0.0010614706,0,"[[9.8147285e-01 1.7042512e-05 3.8399376e-05 3.6447655e-05 5.3456815e-06
  1.8429890e-02]
 [8.2720476e-01 2.3675323e-03 4.7162939e-03 3.5255195e-03 2.1812862e-03
  1.6000471e-01]
 [8.2720476e-01 2.3675323e-03 4.7162939e-03 3.5255195e-03 2.1812862e-03
  1.6000471e-01]
 [8.2720476e-01 2.3675323e-03 4.7162939e-03 3.5255195e-03 2.1812862e-03
  1.6000471e-01]
 [8.2720476e-01 2.3675323e-03 4.7162939e-03 3.5255195e-03 2.1812862e-03
  1.6000471e-01]]",408.86624,3.170342e-05,"[[-0.03840331]
 [-0.22570996]
 [-0.22570996]
 [-0.22570996]]"
915,-21.0,0.5362535,0.005545591,0,"[[9.9060142e-01 1.3302090e-05 3.0702882e-05 2.1065547e-05 4.1396111e-06
  9.3294131e-03]
 [8.7703133e-01 1.9475434e-03 3.9840122e-03 2.6709808e-03 1.7749689e-03
  1.1259109e-01]
 [8.7703133e-01 1.9475434e-03 3.9840122e-03 2.6709808e-03 1.7749689e-03
  1.1259109e-01]
 [8.7703133e-01 1.9475434e-03 3.9840122e-03 2.6709808e-03 1.7749689e-03
  1.1259109e-01]
 [8.7703133e-01 1.9475434e-03 3.9840122e-03 2.6709808e-03 1.7749689e-03
  1.1259109e-01]]",408.4858,3.1624244e-05,"[[-0.11504457]
 [-0.20576152]
 [-0.20576152]
 [-0.20576152]]"
920,-21.0,0.6274425,0.0024293815,0,"[[9.8178023e-01 7.7140947e-05 1.8085516e-04 1.0670963e-04 3.2893637e-05
  1.7822200e-02]
 [8.9262247e-01 1.8929880e-03 4.0451288e-03 2.5654794e-03 1.7104428e-03
  9.7163446e-02]
 [8.9262247e-01 1.8929880e-03 4.0451288e-03 2.5654794e-03 1.7104428e-03
  9.7163446e-02]
 [8.9262247e-01 1.8929880e-03 4.0451288e-03 2.5654794e-03 1.7104428e-03
  9.7163446e-02]
 [8.9262247e-01 1.8929880e-03 4.0451288e-03 2.5654794e-03 1.7104428e-03
  9.7163446e-02]]",413.3056,3.1545267e-05,"[[-0.22003113]
 [-0.212625  ]
 [-0.212625  ]
 [-0.212625  ]]"
925,-21.0,0.6664672,0.0012290513,0,"[[9.8879611e-01 6.0577655e-05 1.4733130e-04 8.7587927e-05 2.7431070e-05
  1.0880928e-02]
 [9.3714678e-01 1.1530338e-03 2.5370147e-03 1.6278010e-03 1.0259042e-03
  5.6509450e-02]
 [9.3714678e-01 1.1530338e-03 2.5370147e-03 1.6278010e-03 1.0259042e-03
  5.6509450e-02]
 [9.3714678e-01 1.1530338e-03 2.5370147e-03 1.6278010e-03 1.0259042e-03
  5.6509450e-02]
 [9.3714678e-01 1.1530338e-03 2.5370147e-03 1.6278010e-03 1.0259042e-03
  5.6509450e-02]]",422.70297,3.1466483e-05,"[[-0.19099064]
 [-0.18449043]
 [-0.18449043]
 [-0.18449043]]"
930,-21.0,0.62311065,0.006246352,0,"[[9.8438555e-01 8.8010136e-05 2.1124477e-04 1.2470766e-04 4.2256492e-05
  1.5148232e-02]
 [9.4741118e-01 9.4419421e-04 2.0792617e-03 1.3006638e-03 8.0690923e-04
  4.7457781e-02]
 [9.4741118e-01 9.4419421e-04 2.0792617e-03 1.3006638e-03 8.0690923e-04
  4.7457781e-02]
 [9.4741118e-01 9.4419421e-04 2.0792617e-03 1.3006638e-03 8.0690923e-04
  4.7457781e-02]
 [9.4751149e-01 9.3242445e-04 2.0478389e-03 1.2822225e-03 7.9092069e-04
  4.7435131e-02]]",403.51242,3.13879e-05,"[[-0.2265229 ]
 [-0.21385019]
 [-0.21385019]
 [-0.21385019]]"
935,-21.0,0.6609622,0.0014723325,0,"[[9.8661500e-01 5.8813202e-05 1.3012925e-04 8.4241605e-05 2.8576987e-05
  1.3083213e-02]
 [9.6085078e-01 5.6525512e-04 1.1963529e-03 7.8303338e-04 4.7060929e-04
  3.6133949e-02]
 [9.6085078e-01 5.6525512e-04 1.1963529e-03 7.8303338e-04 4.7060929e-04
  3.6133949e-02]
 [9.6085078e-01 5.6525512e-04 1.1963529e-03 7.8303338e-04 4.7060929e-04
  3.6133949e-02]
 [9.6085078e-01 5.6525512e-04 1.1963529e-03 7.8303338e-04 4.7060929e-04
  3.6133949e-02]]",417.92633,3.130951e-05,"[[-0.10666546]
 [-0.17243941]
 [-0.17243941]
 [-0.17243941]]"
940,-21.0,0.6150651,0.0014493541,0,"[[9.8484933e-01 8.9318368e-05 1.7692207e-04 1.2368408e-04 4.7575399e-05
  1.4713147e-02]
 [9.6501613e-01 5.1933574e-04 1.0425573e-03 7.1778829e-04 4.2443234e-04
  3.2279827e-02]
 [9.6501613e-01 5.1933574e-04 1.0425573e-03 7.1778829e-04 4.2443234e-04
  3.2279827e-02]
 [9.6501613e-01 5.1933574e-04 1.0425573e-03 7.1778829e-04 4.2443234e-04
  3.2279827e-02]
 [9.6501613e-01 5.1933574e-04 1.0425573e-03 7.1778829e-04 4.2443234e-04
  3.2279827e-02]]",418.06818,3.1231317e-05,"[[-0.29761973]
 [-0.23269077]
 [-0.23269077]
 [-0.23269077]]"
945,-21.0,0.6388366,0.006095693,0,"[[9.6373260e-01 2.1724177e-04 3.6683175e-04 2.4483781e-04 9.7573262e-05
  3.5340872e-02]
 [9.1282314e-01 1.6443449e-03 2.9473526e-03 2.0713743e-03 1.3383800e-03
  7.9175457e-02]
 [9.1282314e-01 1.6443449e-03 2.9473526e-03 2.0713743e-03 1.3383800e-03
  7.9175457e-02]
 [9.1282314e-01 1.6443449e-03 2.9473526e-03 2.0713743e-03 1.3383800e-03
  7.9175457e-02]
 [9.1282314e-01 1.6443449e-03 2.9473526e-03 2.0713743e-03 1.3383800e-03
  7.9175457e-02]]",413.16013,3.115332e-05,"[[-0.3284856]
 [-0.2758162]
 [-0.2758162]
 [-0.2758162]]"
950,-21.0,0.64693016,0.0036196709,0,"[[9.8003101e-01 9.2536226e-05 1.4732927e-04 7.7892029e-05 2.6832085e-05
  1.9624354e-02]
 [9.2224932e-01 1.4688509e-03 2.6707335e-03 1.6828490e-03 1.1212698e-03
  7.0807122e-02]
 [9.2224932e-01 1.4688509e-03 2.6707335e-03 1.6828490e-03 1.1212698e-03
  7.0807122e-02]
 [9.2224932e-01 1.4688509e-03 2.6707335e-03 1.6828490e-03 1.1212698e-03
  7.0807122e-02]
 [9.2224932e-01 1.4688509e-03 2.6707335e-03 1.6828490e-03 1.1212698e-03
  7.0807122e-02]]",413.33264,3.1075517e-05,"[[-0.03858921]
 [-0.2170574 ]
 [-0.2170574 ]
 [-0.2170574 ]]"
955,-21.0,0.6241463,0.005323674,0,"[[9.5548588e-01 3.3852822e-04 6.4032723e-04 3.5661799e-04 1.7682809e-04
  4.3001827e-02]
 [9.2654473e-01 1.1172649e-03 2.1564751e-03 1.2812827e-03 8.4844168e-04
  6.8051867e-02]
 [9.2654473e-01 1.1172649e-03 2.1564751e-03 1.2812827e-03 8.4844168e-04
  6.8051867e-02]
 [9.2654473e-01 1.1172649e-03 2.1564751e-03 1.2812827e-03 8.4844168e-04
  6.8051867e-02]
 [9.2654473e-01 1.1172649e-03 2.1564751e-03 1.2812827e-03 8.4844168e-04
  6.8051867e-02]]",400.29544,3.099791e-05,"[[-0.08886568]
 [-0.17632574]
 [-0.17632574]
 [-0.17632574]]"
960,-21.0,0.6547855,0.0016034861,0,"[[9.2486286e-01 9.0176804e-04 1.5731703e-03 9.8427560e-04 6.0465035e-04
  7.1073331e-02]
 [9.0994406e-01 1.3350765e-03 2.3268410e-03 1.4941179e-03 1.0003673e-03
  8.3899476e-02]
 [9.0994406e-01 1.3350765e-03 2.3268410e-03 1.4941179e-03 1.0003673e-03
  8.3899476e-02]
 [9.0994406e-01 1.3350765e-03 2.3268410e-03 1.4941179e-03 1.0003673e-03
  8.3899476e-02]
 [9.0994406e-01 1.3350765e-03 2.3268410e-03 1.4941179e-03 1.0003673e-03
  8.3899476e-02]]",424.5734,3.092049e-05,"[[ 0.00895604]
 [-0.18372141]
 [-0.18372141]
 [-0.18372141]]"
965,-21.0,0.6925318,0.0049495436,0,"[[8.7399232e-01 2.0005833e-03 3.7262728e-03 2.2047011e-03 1.4969208e-03
  1.1657916e-01]
 [8.5963017e-01 2.4746628e-03 4.5620226e-03 2.7691210e-03 1.9661670e-03
  1.2859784e-01]
 [9.7650039e-01 3.6900194e-04 6.5710041e-04 2.2915425e-04 1.0635818e-04
  2.2138068e-02]
 [9.9675924e-01 4.3221513e-05 7.0811024e-05 1.4446114e-05 4.2785705e-06
  3.1079322e-03]
 [9.9663311e-01 4.6411205e-05 7.5611657e-05 1.5638372e-05 4.7351618e-06
  3.2244152e-03]]",394.56354,3.084327e-05,"[[-0.09505787]
 [-0.12962945]
 [-0.09664379]
 [-0.34254563]]"
970,-21.0,0.60244197,0.010341707,0,"[[8.2680953e-01 2.6707903e-03 4.8558875e-03 2.9403262e-03 1.9261627e-03
  1.6079739e-01]
 [8.0270720e-01 3.4312978e-03 6.2322528e-03 3.9277347e-03 2.7425420e-03
  1.8095903e-01]
 [8.0270720e-01 3.4312978e-03 6.2322528e-03 3.9277347e-03 2.7425420e-03
  1.8095903e-01]
 [9.7144455e-01 5.3696294e-04 8.8046544e-04 2.8372323e-04 1.2772004e-04
  2.6726533e-02]
 [9.9666721e-01 6.2910098e-05 8.8607369e-05 1.5175106e-05 4.2878114e-06
  3.1618618e-03]]",423.9967,3.0766245e-05,"[[-0.25120568]
 [-0.12898138]
 [-0.12898138]
 [-0.08079323]]"
975,-21.0,0.6619779,0.0029209761,0,"[[0.7782103  0.00399334 0.00812499 0.00430983 0.00294369 0.20241788]
 [0.74954164 0.00499985 0.00993226 0.00566091 0.00412867 0.22573666]
 [0.74954164 0.00499985 0.00993226 0.00566091 0.00412867 0.22573666]
 [0.74954164 0.00499985 0.00993226 0.00566091 0.00412867 0.22573666]
 [0.74954164 0.00499985 0.00993226 0.00566091 0.00412867 0.22573666]]",419.54425,3.0689407e-05,"[[-0.27056745]
 [-0.12441066]
 [-0.12441066]
 [-0.12441066]]"
980,-20.0,0.49775675,0.062383648,0,"[[7.3482662e-01 5.0974172e-03 1.2018146e-02 4.6734218e-03 3.6986524e-03
  2.3968571e-01]
 [9.2493069e-01 2.1207083e-03 5.9722792e-03 1.0916220e-03 7.2619063e-04
  6.5158419e-02]
 [9.8688358e-01 4.4189292e-04 1.5339890e-03 1.1108883e-04 5.5244858e-05
  1.0974327e-02]
 [9.8716378e-01 4.3787769e-04 1.5085206e-03 1.0932055e-04 5.4684755e-05
  1.0725779e-02]
 [9.8716378e-01 4.3787769e-04 1.5085206e-03 1.0932055e-04 5.4684755e-05
  1.0725779e-02]]",397.42273,3.0612766e-05,"[[-0.31606722]
 [-0.13970605]
 [-0.38017282]
 [-0.52773726]]"
985,-21.0,0.5608057,0.009198584,0,"[[7.8741461e-01 5.2636899e-03 1.4161898e-02 5.0619659e-03 4.2966227e-03
  1.8380122e-01]
 [9.6300858e-01 1.2791145e-03 4.8691211e-03 6.0263131e-04 4.0651922e-04
  2.9833963e-02]
 [9.9597931e-01 1.6962482e-04 9.3881157e-04 3.5309298e-05 1.7691655e-05
  2.8591412e-03]
 [9.9613321e-01 1.6538570e-04 9.0670754e-04 3.3897380e-05 1.7078013e-05
  2.7437494e-03]
 [9.9613321e-01 1.6538570e-04 9.0670754e-04 3.3897380e-05 1.7078013e-05
  2.7437494e-03]]",401.55396,3.053631e-05,"[[-0.18252029]
 [-0.12901275]
 [-0.36686814]
 [-0.5430628 ]]"
990,-21.0,0.6130809,0.002112709,0,"[[0.79461473 0.00686796 0.01780079 0.00690361 0.00604392 0.16776897]
 [0.79161066 0.00711362 0.01811864 0.00719101 0.00634071 0.16962542]
 [0.79161066 0.00711362 0.01811864 0.00719101 0.00634071 0.16962542]
 [0.79161066 0.00711362 0.01811864 0.00719101 0.00634071 0.16962542]
 [0.79161066 0.00711362 0.01811864 0.00719101 0.00634071 0.16962542]]",424.2705,3.046005e-05,"[[-0.01274162]
 [-0.20656706]
 [-0.20656706]
 [-0.20656706]]"
995,-21.0,0.6034788,0.0057059117,0,"[[0.87410307 0.00347935 0.00863459 0.00339891 0.00283508 0.10754901]
 [0.8712931  0.00361835 0.00886223 0.00355552 0.00298884 0.10968198]
 [0.8712931  0.00361835 0.00886223 0.00355552 0.00298884 0.10968198]
 [0.8712931  0.00361835 0.00886223 0.00355552 0.00298884 0.10968198]
 [0.8712931  0.00361835 0.00886223 0.00355552 0.00298884 0.10968198]]",401.20688,3.0383979e-05,"[[-0.09458183]
 [-0.2595659 ]
 [-0.2595659 ]
 [-0.2595659 ]]"
1000,-21.0,0.59204537,0.0015095124,0,"[[0.9390581  0.00179888 0.00459644 0.00171435 0.00144538 0.05138696]
 [0.93747985 0.0018517  0.00468893 0.00177128 0.00149839 0.05270994]
 [0.93747985 0.0018517  0.00468893 0.00177128 0.00149839 0.05270994]
 [0.93747985 0.0018517  0.00468893 0.00177128 0.00149839 0.05270994]
 [0.93747985 0.0018517  0.00468893 0.00177128 0.00149839 0.05270994]]",415.66074,3.0308096e-05,"[[-0.06424477]
 [-0.21453595]
 [-0.21453595]
 [-0.21453595]]"
1005,-21.0,0.6278453,0.0057635894,0,"[[0.9425896  0.00196815 0.00498059 0.0018894  0.00164986 0.04692233]
 [0.9416555  0.00199998 0.00502684 0.00192222 0.00168046 0.04771498]
 [0.9416555  0.00199998 0.00502684 0.00192222 0.00168046 0.04771498]
 [0.9416555  0.00199998 0.00502684 0.00192222 0.00168046 0.04771498]
 [0.9416555  0.00199998 0.00502684 0.00192222 0.00168046 0.04771498]]",422.59766,3.0232404e-05,"[[-0.24573538]
 [-0.29393503]
 [-0.29393503]
 [-0.29393503]]"
1010,-21.0,0.6456816,0.0062729167,0,"[[0.93037456 0.00314637 0.00801175 0.00293382 0.00273044 0.05280311]
 [0.9296995  0.00317676 0.00805305 0.00296464 0.00276413 0.05334184]
 [0.9296995  0.00317676 0.00805305 0.00296464 0.00276413 0.05334184]
 [0.9296995  0.00317676 0.00805305 0.00296464 0.00276413 0.05334184]
 [0.9296995  0.00317676 0.00805305 0.00296464 0.00276413 0.05334184]]",401.3891,3.01569e-05,"[[-0.3211622 ]
 [-0.30867273]
 [-0.30867273]
 [-0.30867273]]"
1015,-21.0,0.6883143,0.006347691,0,"[[0.9324004  0.00307876 0.00839864 0.00304875 0.00272615 0.05034728]
 [0.9314582  0.00312268 0.00845868 0.00309659 0.00277499 0.05108884]
 [0.9314582  0.00312268 0.00845868 0.00309659 0.00277499 0.05108884]
 [0.9314582  0.00312268 0.00845868 0.00309659 0.00277499 0.05108884]
 [0.9596914  0.00209592 0.00731444 0.00166011 0.00137208 0.02786604]]",388.9875,3.0081586e-05,"[[-0.17316167]
 [-0.29136252]
 [-0.29136252]
 [-0.29136252]]"
1020,-21.0,0.60002154,0.004372871,0,"[[9.5222843e-01 1.7364395e-03 5.6054099e-03 1.6719023e-03 1.4943427e-03
  3.7263468e-02]
 [9.7393632e-01 1.0914739e-03 4.9986662e-03 8.0930989e-04 6.6002185e-04
  1.8504174e-02]
 [9.8979998e-01 4.8515835e-04 3.5293126e-03 2.3659457e-04 1.6221177e-04
  5.7867696e-03]
 [9.8990673e-01 4.8592937e-04 3.5179430e-03 2.3423748e-04 1.6163287e-04
  5.6934753e-03]
 [9.8990673e-01 4.8592937e-04 3.5179430e-03 2.3423748e-04 1.6163287e-04
  5.6934753e-03]]",411.45807,3.0006462e-05,"[[-0.23703489]
 [-0.3293654 ]
 [-0.4939415 ]
 [-0.6012589 ]]"
1025,-21.0,0.6041502,0.006203446,0,"[[9.6576959e-01 1.0078853e-03 3.3707928e-03 9.8050293e-04 8.4565679e-04
  2.8025681e-02]
 [9.6433461e-01 1.0570654e-03 3.4625544e-03 1.0341419e-03 8.9737470e-04
  2.9214254e-02]
 [9.6433461e-01 1.0570654e-03 3.4625544e-03 1.0341419e-03 8.9737470e-04
  2.9214254e-02]
 [9.6433461e-01 1.0570654e-03 3.4625544e-03 1.0341419e-03 8.9737470e-04
  2.9214254e-02]
 [9.6433461e-01 1.0570654e-03 3.4625544e-03 1.0341419e-03 8.9737470e-04
  2.9214254e-02]]",423.88242,2.9931522e-05,"[[ 0.03220921]
 [-0.3220674 ]
 [-0.3220674 ]
 [-0.3220674 ]]"
1030,-21.0,0.7181386,0.008062789,0,"[[9.7848129e-01 4.9755769e-04 1.7599892e-03 4.8571971e-04 4.1106981e-04
  1.8364321e-02]
 [9.7778487e-01 5.1343237e-04 1.7897715e-03 5.0304289e-04 4.2674804e-04
  1.8982086e-02]
 [9.7778487e-01 5.1343237e-04 1.7897715e-03 5.0304289e-04 4.2674804e-04
  1.8982086e-02]
 [9.7778487e-01 5.1343237e-04 1.7897715e-03 5.0304289e-04 4.2674804e-04
  1.8982086e-02]
 [9.7778487e-01 5.1343237e-04 1.7897715e-03 5.0304289e-04 4.2674804e-04
  1.8982086e-02]]",416.45294,2.985677e-05,"[[-0.18609495]
 [-0.30009502]
 [-0.30009502]
 [-0.30009502]]"
1035,-21.0,0.6659886,0.0020811756,0,"[[9.7470593e-01 6.2812329e-04 1.8479052e-03 5.7792547e-04 5.0009461e-04
  2.1739982e-02]
 [9.7397351e-01 6.4163888e-04 1.8696116e-03 5.9250114e-04 5.1198958e-04
  2.2410737e-02]
 [9.7397351e-01 6.4163888e-04 1.8696116e-03 5.9250114e-04 5.1198958e-04
  2.2410737e-02]
 [9.7397351e-01 6.4163888e-04 1.8696116e-03 5.9250114e-04 5.1198958e-04
  2.2410737e-02]
 [9.7397351e-01 6.4163888e-04 1.8696116e-03 5.9250114e-04 5.1198958e-04
  2.2410737e-02]]",406.7262,2.9782204e-05,"[[-0.17705345]
 [-0.37807882]
 [-0.37807882]
 [-0.37807882]]"
1040,-21.0,0.62344724,0.0009312967,0,"[[9.8016721e-01 4.4495662e-04 1.2670896e-03 4.0931188e-04 3.3865837e-04
  1.7372884e-02]
 [9.7953898e-01 4.5372703e-04 1.2787827e-03 4.1832516e-04 3.4473668e-04
  1.7965382e-02]
 [9.7953898e-01 4.5372703e-04 1.2787827e-03 4.1832516e-04 3.4473668e-04
  1.7965382e-02]
 [9.7953898e-01 4.5372703e-04 1.2787827e-03 4.1832516e-04 3.4473668e-04
  1.7965382e-02]
 [9.7953898e-01 4.5372703e-04 1.2787827e-03 4.1832516e-04 3.4473668e-04
  1.7965382e-02]]",387.199,2.9707828e-05,"[[-0.1844593 ]
 [-0.26690772]
 [-0.26690772]
 [-0.26690772]]"
1045,-21.0,0.6883231,0.0015578022,0,"[[9.7982270e-01 4.7805914e-04 1.2206392e-03 4.4650940e-04 3.5340450e-04
  1.7678637e-02]
 [9.7921675e-01 4.8367234e-04 1.2232326e-03 4.5163394e-04 3.5505366e-04
  1.8269686e-02]
 [9.7921675e-01 4.8367234e-04 1.2232326e-03 4.5163394e-04 3.5505366e-04
  1.8269686e-02]
 [9.7921675e-01 4.8367234e-04 1.2232326e-03 4.5163394e-04 3.5505366e-04
  1.8269686e-02]
 [9.7921675e-01 4.8367234e-04 1.2232326e-03 4.5163394e-04 3.5505366e-04
  1.8269686e-02]]",414.571,2.9633635e-05,"[[-0.32144257]
 [-0.36239472]
 [-0.36239472]
 [-0.36239472]]"
1050,-21.0,0.61794233,0.0062245573,0,"[[9.7547704e-01 6.4833165e-04 1.6761399e-03 6.0480047e-04 4.9391272e-04
  2.1099761e-02]
 [9.7452730e-01 6.6095690e-04 1.6879929e-03 6.1667804e-04 5.0129142e-04
  2.2005871e-02]
 [9.7452730e-01 6.6095690e-04 1.6879929e-03 6.1667804e-04 5.0129142e-04
  2.2005871e-02]
 [9.7452730e-01 6.6095690e-04 1.6879929e-03 6.1667804e-04 5.0129142e-04
  2.2005871e-02]
 [9.7452730e-01 6.6095690e-04 1.6879929e-03 6.1667804e-04 5.0129142e-04
  2.2005871e-02]]",417.84024,2.9559626e-05,"[[-0.2446925 ]
 [-0.40761945]
 [-0.40761945]
 [-0.40761945]]"
1055,-21.0,0.6544554,0.00047338472,0,"[[9.7550815e-01 5.7448732e-04 1.4524329e-03 5.2046648e-04 4.2345008e-04
  2.1521056e-02]
 [9.7408122e-01 5.9660792e-04 1.4803701e-03 5.4233306e-04 4.3955611e-04
  2.2859920e-02]
 [9.7408122e-01 5.9660792e-04 1.4803701e-03 5.4233306e-04 4.3955611e-04
  2.2859920e-02]
 [9.7408122e-01 5.9660792e-04 1.4803701e-03 5.4233306e-04 4.3955611e-04
  2.2859920e-02]
 [9.7408122e-01 5.9660792e-04 1.4803701e-03 5.4233306e-04 4.3955611e-04
  2.2859920e-02]]",422.41708,2.9485804e-05,"[[-0.11490598]
 [-0.3631964 ]
 [-0.3631964 ]
 [-0.3631964 ]]"
1060,-21.0,0.4956119,0.0064265924,0,"[[9.7744966e-01 4.5422366e-04 1.0871955e-03 4.0589957e-04 3.1473930e-04
  2.0288236e-02]
 [9.7581971e-01 4.7162900e-04 1.1054670e-03 4.2269455e-04 3.2502515e-04
  2.1855449e-02]
 [9.7581971e-01 4.7162900e-04 1.1054670e-03 4.2269455e-04 3.2502515e-04
  2.1855449e-02]
 [9.7581971e-01 4.7162900e-04 1.1054670e-03 4.2269455e-04 3.2502515e-04
  2.1855449e-02]
 [9.7581971e-01 4.7162900e-04 1.1054670e-03 4.2269455e-04 3.2502515e-04
  2.1855449e-02]]",412.52078,2.9412167e-05,"[[-0.11530121]
 [-0.38965112]
 [-0.38965112]
 [-0.38965112]]"
1065,-21.0,0.5233391,0.0030443568,0,"[[9.6498215e-01 8.1054913e-04 1.9033853e-03 7.7382801e-04 5.8221089e-04
  3.0947898e-02]
 [9.6236724e-01 8.4163190e-04 1.9330924e-03 8.0521172e-04 5.9858937e-04
  3.3454176e-02]
 [9.6236724e-01 8.4163190e-04 1.9330924e-03 8.0521172e-04 5.9858937e-04
  3.3454176e-02]
 [9.6236724e-01 8.4163190e-04 1.9330924e-03 8.0521172e-04 5.9858937e-04
  3.3454176e-02]
 [9.6236724e-01 8.4163190e-04 1.9330924e-03 8.0521172e-04 5.9858937e-04
  3.3454176e-02]]",403.75302,2.9338711e-05,"[[-0.04054191]
 [-0.35624024]
 [-0.35624024]
 [-0.35624024]]"
1070,-21.0,0.71195877,0.002445393,0,"[[9.5665628e-01 9.6727593e-04 2.2579529e-03 9.3666563e-04 7.1363209e-04
  3.8468111e-02]
 [9.5427120e-01 9.9345285e-04 2.2820085e-03 9.6450513e-04 7.2645291e-04
  4.0762383e-02]
 [9.5427120e-01 9.9345285e-04 2.2820085e-03 9.6450513e-04 7.2645291e-04
  4.0762383e-02]
 [9.5427120e-01 9.9345285e-04 2.2820085e-03 9.6450513e-04 7.2645291e-04
  4.0762383e-02]
 [9.5427120e-01 9.9345285e-04 2.2820085e-03 9.6450513e-04 7.2645291e-04
  4.0762383e-02]]",379.20258,2.9265439e-05,"[[-0.26456782]
 [-0.30245772]
 [-0.30245772]
 [-0.30245772]]"
1075,-21.0,0.6131065,0.0037512127,0,"[[0.94475776 0.00157305 0.00375002 0.00145056 0.00118332 0.04728531]
 [0.9410748  0.00160071 0.00375653 0.00148071 0.00117502 0.05091218]
 [0.9410748  0.00160071 0.00375653 0.00148071 0.00117502 0.05091218]
 [0.9410748  0.00160071 0.00375653 0.00148071 0.00117502 0.05091218]
 [0.9410748  0.00160071 0.00375653 0.00148071 0.00117502 0.05091218]]",421.34378,2.9192352e-05,"[[-0.25836298]
 [-0.31590632]
 [-0.31590632]
 [-0.31590632]]"
1080,-21.0,0.58315593,0.014288377,0,"[[0.8728505  0.00473549 0.01200764 0.00445495 0.00370877 0.10224269]
 [0.86511517 0.00477531 0.01209691 0.00447437 0.00360202 0.10993626]
 [0.86511517 0.00477531 0.01209691 0.00447437 0.00360202 0.10993626]
 [0.86511517 0.00477531 0.01209691 0.00447437 0.00360202 0.10993626]
 [0.86511517 0.00477531 0.01209691 0.00447437 0.00360202 0.10993626]]",391.5062,2.9119448e-05,"[[-0.33883873]
 [-0.502687  ]
 [-0.502687  ]
 [-0.502687  ]]"
1085,-21.0,0.5744874,0.0063942475,0,"[[0.80789155 0.00569645 0.01081202 0.00492895 0.00426013 0.16641083]
 [0.78486234 0.00570865 0.01067156 0.00485576 0.00397709 0.1899246 ]
 [0.78486234 0.00570865 0.01067156 0.00485576 0.00397709 0.1899246 ]
 [0.78486234 0.00570865 0.01067156 0.00485576 0.00397709 0.1899246 ]
 [0.78486234 0.00570865 0.01067156 0.00485576 0.00397709 0.1899246 ]]",398.10568,2.9046725e-05,"[[-0.22345185]
 [-0.43931326]
 [-0.43931326]
 [-0.43931326]]"
1090,-21.0,0.6192817,0.010259971,0,"[[0.8946529  0.00231    0.00492858 0.00204816 0.00188694 0.09417349]
 [0.8846197  0.00229937 0.00482943 0.00204073 0.00181835 0.10439248]
 [0.8846197  0.00229937 0.00482943 0.00204073 0.00181835 0.10439248]
 [0.8846197  0.00229937 0.00482943 0.00204073 0.00181835 0.10439248]
 [0.8846197  0.00229937 0.00482943 0.00204073 0.00181835 0.10439248]]",408.55865,2.8974184e-05,"[[-0.2689772 ]
 [-0.42884207]
 [-0.42884207]
 [-0.42884207]]"
1095,-21.0,0.52993375,0.0059841275,0,"[[9.2830944e-01 2.2748993e-03 4.5627146e-03 2.0025217e-03 1.8783051e-03
  6.0972128e-02]
 [9.1923803e-01 2.2566158e-03 4.4117635e-03 1.9723177e-03 1.7602412e-03
  7.0360981e-02]
 [9.1923803e-01 2.2566158e-03 4.4117635e-03 1.9723177e-03 1.7602412e-03
  7.0360981e-02]
 [9.1923803e-01 2.2566158e-03 4.4117635e-03 1.9723177e-03 1.7602412e-03
  7.0360981e-02]
 [9.5780998e-01 2.1250772e-03 9.9016968e-03 1.0917293e-03 9.3558477e-04
  2.8135872e-02]]",383.69528,2.8901824e-05,"[[-0.22351964]
 [-0.43596888]
 [-0.43596888]
 [-0.43596888]]"
1100,-21.0,0.58656144,0.005628962,0,"[[9.5355225e-01 1.3531663e-03 2.6998646e-03 1.1122550e-03 1.0469541e-03
  4.0235478e-02]
 [9.4484723e-01 1.3387664e-03 2.5538465e-03 1.0761148e-03 9.5218414e-04
  4.9231846e-02]
 [9.4484723e-01 1.3387664e-03 2.5538465e-03 1.0761148e-03 9.5218414e-04
  4.9231846e-02]
 [9.4484723e-01 1.3387664e-03 2.5538465e-03 1.0761148e-03 9.5218414e-04
  4.9231846e-02]
 [9.4484723e-01 1.3387664e-03 2.5538465e-03 1.0761148e-03 9.5218414e-04
  4.9231846e-02]]",423.53592,2.8829643e-05,"[[-0.2324221 ]
 [-0.40171507]
 [-0.40171507]
 [-0.40171507]]"
